Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, 
1,1,1,12296,2,219.3,270.21,5.1912,106.31,1.31E+06,23.406,2.88E+05,28.091,3.45E+05,16.827,2.07E+05,
1,1,2,10500,2,147.78,272.72,6.2274,131.43,1.38E+06,14.927,1.57E+05,58.216,6.11E+05,16.973,1.78E+05,
1,1,3,11280,2,192.05,316.34,6.1819,124.91,1.41E+06,16.524,1.86E+05,46.473,5.24E+05,23.209,2.62E+05,
1,1,4,10959,2,292.61,212.01,7.794,120.52,1.32E+06,75.093,8.23E+05,48.53,5.32E+05,15.792,1.73E+05,
1,1,5,9642,2,160.65,218.6,8.025,125.01,1.21E+06,22.895,2.21E+05,35.703,3.44E+05,14.904,1.44E+05,
1,1,6,13083,2,345.43,270.62,8.4612,102.82,1.35E+06,47.195,6.17E+05,33.659,4.40E+05,16.717,2.19E+05,
1,1,7,10673,2,155.5,344.44,8.2403,116.03,1.24E+06,21.229,2.27E+05,37.256,3.98E+05,18.219,1.94E+05,
1,1,8,8427,2,223.16,352.52,7.6797,126.35,1.06E+06,27.389,2.31E+05,48.301,4.07E+05,17.178,1.45E+05,
1,1,9,4703,1,144.53,304.67,13.663,129.09,6.07E+05,192.87,9.07E+05,55.604,2.62E+05,18.04,84840,
1,1,10,10356,2,254.71,200.41,18.618,126.53,1.31E+06,35.44,3.67E+05,44.208,4.58E+05,24.631,2.55E+05,
1,1,11,9845,2,109.75,288.29,16.235,141.14,1.39E+06,16.007,1.58E+05,55.84,5.50E+05,24.075,2.37E+05,
1,1,12,12716,2,295.08,344.61,17.767,112.26,1.43E+06,88.484,1.13E+06,43.602,5.54E+05,16.781,2.13E+05,
1,1,13,11076,2,338.06,202.48,17.919,106.43,1.18E+06,88.393,9.79E+05,56.184,6.22E+05,15.25,1.69E+05,
1,1,14,8806,2,121.31,217.74,16.797,120.36,1.06E+06,21.815,1.92E+05,47.483,4.18E+05,16.404,1.44E+05,
1,1,15,8879,1,169.72,344.72,18.308,127.05,1.13E+06,76.865,6.82E+05,102.78,9.13E+05,20.56,1.83E+05,
1,1,16,5582,2,240.63,365.47,18.718,123.11,6.87E+05,58.626,3.27E+05,72.753,4.06E+05,15.977,89182,
1,1,17,14077,2,175.52,184.2,18.867,89.219,1.26E+06,10.863,1.53E+05,30.091,4.24E+05,9.9165,1.40E+05,
1,1,18,8579,1,126.26,256.99,22.601,128.38,1.10E+06,100.51,8.62E+05,50.599,4.34E+05,22.845,1.96E+05,
1,1,19,11131,2,378.43,245.01,27.011,104.89,1.17E+06,137.57,1.53E+06,45.003,5.01E+05,22.154,2.47E+05,
1,1,20,8353,1,128.02,323.08,25.165,135.03,1.13E+06,102.83,8.59E+05,83.989,7.02E+05,15.641,1.31E+05,
1,1,21,7873,2,147.49,157.4,27.605,118.87,9.36E+05,29.561,2.33E+05,33.409,2.63E+05,14.004,1.10E+05,
1,1,22,5531,1,165.28,311.68,26.148,129.16,7.14E+05,119.1,6.59E+05,57.34,3.17E+05,15.83,87553,
1,1,23,10320,1,217.24,371.88,28.36,128.73,1.33E+06,6.8645,70842,53.108,5.48E+05,13.818,1.43E+05,
1,1,24,9699,2,296.14,156.28,31.879,125.23,1.21E+06,9.7164,94239,17.251,1.67E+05,7.88,76428,
1,1,25,10772,1,119.09,280.09,30.089,124.85,1.34E+06,28.296,3.05E+05,113.85,1.23E+06,55.228,5.95E+05,
1,1,26,9075,2,108.95,206.18,31.576,121.66,1.10E+06,98.198,8.91E+05,55.881,5.07E+05,14.799,1.34E+05,
1,1,27,11260,1,181.89,344.06,30.181,123.37,1.39E+06,35.632,4.01E+05,139.87,1.57E+06,22.775,2.56E+05,
1,1,28,10182,1,166.13,282.2,37.8,122.88,1.25E+06,42.476,4.32E+05,119.36,1.22E+06,14.35,1.46E+05,
1,1,29,10368,2,349.17,292.26,36.381,95.23,9.87E+05,73.647,7.64E+05,38.061,3.95E+05,12.577,1.30E+05,
1,1,30,6594,2,278.11,353.65,36.468,89.987,5.93E+05,70.157,4.63E+05,43.998,2.90E+05,17.708,1.17E+05,
1,1,31,6409,2,128.84,161.87,38.979,108.49,6.95E+05,69.203,4.44E+05,53.394,3.42E+05,13.538,86764,
1,1,32,9495,2,121.62,340.16,38.844,109.65,1.04E+06,59.193,5.62E+05,43.918,4.17E+05,13.015,1.24E+05,
1,1,33,10906,2,219.91,118.86,40.931,114.71,1.25E+06,14.888,1.62E+05,40.891,4.46E+05,13.561,1.48E+05,
1,1,34,7017,1,208.63,336.92,39.271,125.44,8.80E+05,98.856,6.94E+05,63.923,4.49E+05,14.365,1.01E+05,
1,1,35,7645,1,106.9,228.31,42.049,102.62,7.85E+05,110.51,8.45E+05,23.795,1.82E+05,13.158,1.01E+05,
1,1,36,12539,1,141.34,245.84,41.911,110.82,1.39E+06,107.11,1.34E+06,36.223,4.54E+05,14.798,1.86E+05,
1,1,37,4684,1,154.91,315.69,40.163,102.67,4.81E+05,79.234,3.71E+05,41.369,1.94E+05,12.74,59673,
1,1,38,8035,1,194.12,361.53,44.001,94.879,7.62E+05,70.186,5.64E+05,29.936,2.41E+05,12.815,1.03E+05,
1,1,39,6608,1,159.31,338.27,45.8,96.534,6.38E+05,27.891,1.84E+05,91.783,6.07E+05,15.852,1.05E+05,
1,1,40,6533,2,245.08,358.9,46.488,72.631,4.75E+05,12.86,84015,57.081,3.73E+05,11.267,73609,
1,1,41,8127,1,123.29,304,47.591,95.128,7.73E+05,50.259,4.08E+05,48.068,3.91E+05,13.064,1.06E+05,
1,1,42,8398,1,209.02,309.08,48.588,98.359,8.26E+05,28.853,2.42E+05,74.946,6.29E+05,18.161,1.53E+05,
1,1,43,9908,2,271.98,128,51.011,109.34,1.08E+06,6.8459,67829,28.883,2.86E+05,11.906,1.18E+05,
1,1,44,9238,1,114.3,270.87,50.636,71.023,6.56E+05,21.705,2.01E+05,77.147,7.13E+05,14.493,1.34E+05,
1,1,45,12138,2,349.82,186.26,50.976,77.776,9.44E+05,8.2472,1.00E+05,22.699,2.76E+05,14.507,1.76E+05,
1,1,46,11368,2,279.3,335.16,51.092,97.759,1.11E+06,8.5782,97517,39.818,4.53E+05,10.327,1.17E+05,
1,1,47,8316,2,169.54,150.04,53.517,85.085,7.08E+05,8.5629,71209,28.25,2.35E+05,10.239,85149,
1,1,48,10680,1,169.44,286.11,52.176,101.28,1.08E+06,58.015,6.20E+05,62.125,6.64E+05,12.535,1.34E+05,
1,1,49,8439,2,201.65,323.98,56.67,93.23,7.87E+05,44.242,3.73E+05,53.705,4.53E+05,12.795,1.08E+05,
1,1,50,7262,2,140.18,188.48,57.144,76.984,5.59E+05,39.684,2.88E+05,32.453,2.36E+05,13.817,1.00E+05,
1,1,51,1449,1,147.78,243.36,52.501,74.026,1.07E+05,109.88,1.59E+05,35.784,51851,11.66,16896,
1,1,52,6900,1,162.85,219.21,59.802,75.712,5.22E+05,39.999,2.76E+05,22.089,1.52E+05,10.445,72073,
1,1,53,11440,1,168.7,259.56,61.996,74.943,8.57E+05,54.164,6.20E+05,57.174,6.54E+05,10.407,1.19E+05,
1,1,54,14823,2,123.35,240.75,62.874,46.639,6.91E+05,9.0361,1.34E+05,25.783,3.82E+05,7.3422,1.09E+05,
1,1,55,14308,2,323.28,253.18,61.927,59.969,8.58E+05,16.074,2.30E+05,23.755,3.40E+05,6.8627,98191,
1,1,56,8480,2,208.83,265.67,63.736,78.137,6.63E+05,24.38,2.07E+05,55.459,4.70E+05,15.235,1.29E+05,
1,1,57,11706,2,167.1,317.82,63.786,54.532,6.38E+05,13.914,1.63E+05,26.541,3.11E+05,8.2344,96392,
1,1,58,8811,2,184.57,175.24,64.887,72.051,6.35E+05,10.164,89553,27.026,2.38E+05,9.3745,82599,
1,1,59,6176,2,198.14,219.17,65.837,66.041,4.08E+05,56.103,3.46E+05,20.465,1.26E+05,9.5026,58688,
1,1,60,8497,2,223.2,310,67.095,56.837,4.83E+05,11.359,96516,30.969,2.63E+05,6.8541,58239,
1,1,61,12932,2,285.6,191.72,69.756,71.943,9.30E+05,6.4606,83548,24.549,3.17E+05,10.301,1.33E+05,
1,1,62,10445,2,251.79,267.89,69.885,93.49,9.77E+05,10.451,1.09E+05,21.615,2.26E+05,8.9067,93031,
1,1,63,10374,2,225.11,186.09,69.425,56.371,5.85E+05,3.6134,37485,19.206,1.99E+05,8.4793,87964,
1,1,64,6532,2,208.58,244.78,72.976,60.517,3.95E+05,17.79,1.16E+05,25.903,1.69E+05,9.6803,63232,
